code,計算書,別表,テーブル,L0,区分,L1,活動・部,L2,大区分,L3,中区分,L3.5,内訳グループ,L4,小区分,階層種別,正規名,is_amount,is_total,is_optional
PL-03-03-01-01-00-00,PL,別表第二_事業活動計算書,2,03,収益,03,特別増減の部,01,施設整備等補助金収益,01,設備資金借入金元金償還補助金収益,00,,00,,中区分,設備資金借入金元金償還補助金収益,1,0,0
PL-03-03-02-00-00-00,PL,別表第二_事業活動計算書,2,03,収益,03,特別増減の部,02,施設整備等寄附金収益,00,,00,,00,,大区分,施設整備等寄附金収益,1,0,0
PL-03-03-02-01-00-00,PL,別表第二_事業活動計算書,2,03,収益,03,特別増減の部,02,施設整備等寄附金収益,01,設備資金借入金元金償還寄附金収益,00,,00,,中区分,設備資金借入金元金償還寄附金収益,1,0,0
PL-03-03-03-00-00-00,PL,別表第二_事業活動計算書,2,03,収益,03,特別増減の部,03,長期運営資金借入金元金償還寄附金収益,00,,00,,00,,大区分,長期運営資金借入金元金償還寄附金収益,1,0,0
PL-03-03-04-00-00-00,PL,別表第二_事業活動計算書,2,03,収益,03,特別増減の部,04,固定資産受贈額,00,,00,,00,,大区分,固定資産受贈額,1,0,0
PL-03-03-05-00-00-00,PL,別表第二_事業活動計算書,2,03,収益,03,特別増減の部,05,固定資産売却益,00,,00,,00,,大区分,固定資産売却益,1,0,0
PL-03-03-05-01-00-00,PL,別表第二_事業活動計算書,2,03,収益,03,特別増減の部,05,固定資産売却益,01,器具及び備品売却益,00,,00,,中区分,器具及び備品売却益,1,0,0
PL-03-03-05-02-00-00,PL,別表第二_事業活動計算書,2,03,収益,03,特別増減の部,05,固定資産売却益,02,（何）売却益,00,,00,,中区分,（何）売却益,1,0,0
PL-03-03-06-00-00-00,PL,別表第二_事業活動計算書,2,03,収益,03,特別増減の部,06,事業区分間繰入金収益,00,,00,,00,,大区分,事業区分間繰入金収益,1,0,0
PL-03-03-07-00-00-00,PL,別表第二_事業活動計算書,2,03,収益,03,特別増減の部,07,拠点区分間繰入金収益,00,,00,,00,,大区分,拠点区分間繰入金収益,1,0,0
PL-03-03-08-00-00-00,PL,別表第二_事業活動計算書,2,03,収益,03,特別増減の部,08,事業区分間固定資産移管収益,00,,00,,00,,大区分,事業区分間固定資産移管収益,1,0,0
PL-03-03-09-00-00-00,PL,別表第二_事業活動計算書,2,03,収益,03,特別増減の部,09,拠点区分間固定資産移管収益,00,,00,,00,,大区分,拠点区分間固定資産移管収益,1,0,0
PL-03-03-10-00-00-00,PL,別表第二_事業活動計算書,2,03,収益,03,特別増減の部,10,その他の特別収益,00,,00,,00,,大区分,その他の特別収益,1,0,0
PL-03-03-10-01-00-00,PL,別表第二_事業活動計算書,2,03,収益,03,特別増減の部,10,その他の特別収益,01,徴収不能引当金戻入益,00,,00,,中区分,徴収不能引当金戻入益,1,0,0
PL-04-01-01-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,01,人件費,00,,00,,00,,大区分,人件費,1,0,0
PL-04-01-01-01-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,01,人件費,01,役員退職慰労金,00,,00,,中区分,役員退職慰労金,1,0,0
PL-04-01-01-02-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,01,人件費,02,役員退職慰労引当金繰入,00,,00,,中区分,役員退職慰労引当金繰入,1,0,0
PL-04-01-01-03-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,01,人件費,03,職員給料,00,,00,,中区分,職員給料,1,0,0
PL-04-01-01-04-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,01,人件費,04,職員賞与,00,,00,,中区分,職員賞与,1,0,0
PL-04-01-01-05-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,01,人件費,05,賞与引当金繰入,00,,00,,中区分,賞与引当金繰入,1,0,0
PL-04-01-01-06-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,01,人件費,06,非常勤職員給与,00,,00,,中区分,非常勤職員給与,1,0,0
PL-04-01-01-07-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,01,人件費,07,派遣職員費,00,,00,,中区分,派遣職員費,1,0,0
PL-04-01-01-08-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,01,人件費,08,退職給付費用,00,,00,,中区分,退職給付費用,1,0,0
PL-04-01-01-09-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,01,人件費,09,法定福利費,00,,00,,中区分,法定福利費,1,0,0
PL-04-01-02-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,00,,00,,00,,大区分,事業費,1,0,0
PL-04-01-02-01-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,01,介護用品費,00,,00,,中区分,介護用品費,1,0,0
PL-04-01-02-02-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,02,医薬品費,00,,00,,中区分,医薬品費,1,0,0
PL-04-01-02-03-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,03,診療・療養等材料費,00,,00,,中区分,診療・療養等材料費,1,0,0
PL-04-01-02-04-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,04,保健衛生費,00,,00,,中区分,保健衛生費,1,0,0
PL-04-01-02-05-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,05,医療費,00,,00,,中区分,医療費,1,0,0
PL-04-01-02-06-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,06,被服費,00,,00,,中区分,被服費,1,0,0
PL-04-01-02-07-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,07,教養娯楽費,00,,00,,中区分,教養娯楽費,1,0,0
PL-04-01-02-08-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,08,日用品費,00,,00,,中区分,日用品費,1,0,0
PL-04-01-02-09-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,09,保育材料費,00,,00,,中区分,保育材料費,1,0,0
PL-04-01-02-10-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,10,本人支給金,00,,00,,中区分,本人支給金,1,0,0
PL-04-01-02-11-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,11,水道光熱費,00,,00,,中区分,水道光熱費,1,0,0
PL-04-01-02-12-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,12,燃料費,00,,00,,中区分,燃料費,1,0,0
PL-04-01-02-13-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,13,消耗器具備品費,00,,00,,中区分,消耗器具備品費,1,0,0
PL-04-01-02-14-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,14,保険料,00,,00,,中区分,保険料,1,0,0
PL-04-01-02-15-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,15,賃借料,00,,00,,中区分,賃借料,1,0,0
PL-04-01-02-16-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,16,教育指導費,00,,00,,中区分,教育指導費,1,0,0
PL-04-01-02-17-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,17,就職支度費,00,,00,,中区分,就職支度費,1,0,0
PL-04-01-02-18-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,18,葬祭費,00,,00,,中区分,葬祭費,1,0,0
PL-04-01-02-19-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,19,車輌費,00,,00,,中区分,車輌費,1,0,0
PL-04-01-02-20-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,20,棚卸資産評価損,00,,00,,中区分,棚卸資産評価損,1,0,0
PL-04-01-02-21-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,21,（何）費,00,,00,,中区分,（何）費,1,0,0
PL-04-01-02-22-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,02,事業費,22,雑費,00,,00,,中区分,雑費,1,0,0
PL-04-01-03-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,00,,00,,00,,大区分,事務費,1,0,0
PL-04-01-03-01-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,01,職員被服費,00,,00,,中区分,職員被服費,1,0,0
PL-04-01-03-02-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,02,旅費交通費,00,,00,,中区分,旅費交通費,1,0,0
PL-04-01-03-03-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,03,研修研究費,00,,00,,中区分,研修研究費,1,0,0
PL-04-01-03-04-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,04,事務消耗品費,00,,00,,中区分,事務消耗品費,1,0,0
PL-04-01-03-05-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,05,印刷製本費,00,,00,,中区分,印刷製本費,1,0,0
PL-04-01-03-06-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,06,水道光熱費,00,,00,,中区分,水道光熱費,1,0,0
PL-04-01-03-07-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,07,燃料費,00,,00,,中区分,燃料費,1,0,0
PL-04-01-03-08-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,08,修繕費,00,,00,,中区分,修繕費,1,0,0
PL-04-01-03-09-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,09,通信運搬費,00,,00,,中区分,通信運搬費,1,0,0
PL-04-01-03-10-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,10,会議費,00,,00,,中区分,会議費,1,0,0
PL-04-01-03-11-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,11,広報費,00,,00,,中区分,広報費,1,0,0
PL-04-01-03-12-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,12,業務委託費,00,,00,,中区分,業務委託費,1,0,0
PL-04-01-03-13-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,13,手数料,00,,00,,中区分,手数料,1,0,0
PL-04-01-03-14-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,14,保険料,00,,00,,中区分,保険料,1,0,0
PL-04-01-03-15-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,15,賃借料,00,,00,,中区分,賃借料,1,0,0
PL-04-01-03-16-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,16,土地・建物賃借料,00,,00,,中区分,土地・建物賃借料,1,0,0
PL-04-01-03-17-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,17,租税公課,00,,00,,中区分,租税公課,1,0,0
PL-04-01-03-18-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,18,保守料,00,,00,,中区分,保守料,1,0,0
PL-04-01-03-19-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,19,渉外費,00,,00,,中区分,渉外費,1,0,0
PL-04-01-03-20-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,20,諸会費,00,,00,,中区分,諸会費,1,0,0
PL-04-01-03-21-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,21,（何）費,00,,00,,中区分,（何）費,1,0,0
PL-04-01-03-22-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,03,事務費,22,雑費,00,,00,,中区分,雑費,1,0,0
PL-04-01-04-01-00-01,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,04,就労支援事業費用,01,就労支援事業販売原価,00,,01,期首製品（商品）棚卸高,小区分,期首製品（商品）棚卸高,1,0,0
PL-04-01-04-01-00-02,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,04,就労支援事業費用,01,就労支援事業販売原価,00,,02,当期就労支援事業製造原価,小区分,当期就労支援事業製造原価,1,0,0
PL-04-01-04-01-00-03,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,04,就労支援事業費用,01,就労支援事業販売原価,00,,03,当期就労支援事業仕入高,小区分,当期就労支援事業仕入高,1,0,0
PL-04-01-04-01-00-04,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,04,就労支援事業費用,01,就労支援事業販売原価,00,,04,期末製品（商品）棚卸高,小区分,期末製品（商品）棚卸高,1,0,0
PL-04-01-04-02-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,04,就労支援事業費用,02,就労支援事業販管費,00,,00,,中区分,就労支援事業販管費,1,0,0
PL-04-01-05-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,05,授産事業費用,00,,00,,00,,大区分,授産事業費用,1,0,0
PL-04-01-06-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,06,退職共済事業費用,00,,00,,00,,大区分,退職共済事業費用,1,0,0
PL-04-01-07-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,07,（何）費用,00,,00,,00,,大区分,（何）費用,1,0,0
PL-04-01-08-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,08,利用者負担軽減額,00,,00,,00,,大区分,利用者負担軽減額,1,0,0
PL-04-01-09-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,09,減価償却費,00,,00,,00,,大区分,減価償却費,1,0,0
PL-04-01-10-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,10,国庫補助金等特別積立金取崩額,00,,00,,00,,大区分,国庫補助金等特別積立金取崩額,1,0,0
PL-04-01-11-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,11,貸倒損失額,00,,00,,00,,大区分,貸倒損失額,1,0,0
PL-04-01-12-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,12,貸倒引当金繰入,00,,00,,00,,大区分,貸倒引当金繰入,1,0,0
PL-04-01-13-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,13,徴収不能額,00,,00,,00,,大区分,徴収不能額,1,0,0
PL-04-01-14-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,14,徴収不能引当金繰入,00,,00,,00,,大区分,徴収不能引当金繰入,1,0,0
PL-04-01-15-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,15,その他の費用,00,,00,,00,,大区分,その他の費用,1,0,0
PL-04-02-01-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,01,支払利息,00,,00,,00,,大区分,支払利息,1,0,0
PL-04-02-02-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,02,社会福祉連携推進業務借入金支払利息,00,,00,,00,,大区分,社会福祉連携推進業務借入金支払利息,1,0,0
PL-04-02-03-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,03,有価証券評価損,00,,00,,00,,大区分,有価証券評価損,1,0,0
PL-04-02-04-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,04,有価証券売却損,00,,00,,00,,大区分,有価証券売却損,1,0,0
PL-04-02-05-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,05,基本財産評価損,00,,00,,00,,大区分,基本財産評価損,1,0,0
PL-04-02-06-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,06,投資有価証券評価損,00,,00,,00,,大区分,投資有価証券評価損,1,0,0
PL-04-02-07-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,07,投資有価証券売却損,00,,00,,00,,大区分,投資有価証券売却損,1,0,0
PL-04-02-08-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,08,積立資産評価損,00,,00,,00,,大区分,積立資産評価損,1,0,0
PL-04-02-09-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,09,その他のサービス活動外費用,00,,00,,00,,大区分,その他のサービス活動外費用,1,0,0
PL-04-02-09-01-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,09,その他のサービス活動外費用,01,為替差損,00,,00,,中区分,為替差損,1,0,0
PL-04-02-09-02-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,09,その他のサービス活動外費用,02,退職共済事業管理資産評価損,00,,00,,中区分,退職共済事業管理資産評価損,1,0,0
PL-04-02-09-03-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,09,その他のサービス活動外費用,03,退職共済預り金繰入額,00,,00,,中区分,退職共済預り金繰入額,1,0,0
PL-04-02-09-04-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,09,その他のサービス活動外費用,04,雑損失,00,,00,,中区分,雑損失,1,0,0
PL-04-03-01-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,01,基本金組入額,00,,00,,00,,大区分,基本金組入額,1,0,0
PL-04-03-02-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,02,資産評価損,00,,00,,00,,大区分,資産評価損,1,0,0
PL-04-03-03-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,03,固定資産売却損・処分損,00,,00,,00,,大区分,固定資産売却損・処分損,1,0,0
PL-04-03-03-01-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,03,固定資産売却損・処分損,01,車輌運搬具売却損・処分損,00,,00,,中区分,車輌運搬具売却損・処分損,1,0,0
PL-04-03-03-02-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,03,固定資産売却損・処分損,02,器具及び備品売却損・処分損,00,,00,,中区分,器具及び備品売却損・処分損,1,0,0
PL-04-03-03-03-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,03,固定資産売却損・処分損,03,その他の固定資産売却損・処分損,00,,00,,中区分,その他の固定資産売却損・処分損,1,0,0
PL-04-03-04-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,04,国庫補助金等特別積立金取崩額（除却等）,00,,00,,00,,大区分,国庫補助金等特別積立金取崩額（除却等）,1,0,0
PL-04-03-05-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,05,国庫補助金等特別積立金積立額,00,,00,,00,,大区分,国庫補助金等特別積立金積立額,1,0,0
PL-04-03-06-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,06,災害損失,00,,00,,00,,大区分,災害損失,1,0,0
PL-04-03-07-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,07,事業区分間繰入金費用,00,,00,,00,,大区分,事業区分間繰入金費用,1,0,0
PL-04-03-08-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,08,拠点区分間繰入金費用,00,,00,,00,,大区分,拠点区分間繰入金費用,1,0,0
PL-04-03-09-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,09,事業区分間固定資産移管費用,00,,00,,00,,大区分,事業区分間固定資産移管費用,1,0,0
PL-04-03-10-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,10,拠点区分間固定資産移管費用,00,,00,,00,,大区分,拠点区分間固定資産移管費用,1,0,0
PL-04-03-11-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,11,その他の特別損失,00,,00,,00,,大区分,その他の特別損失,1,0,0
PL-05-00-01-00-00-00,PL,別表第二_事業活動計算書,4,05,繰越・基本金振替等,00,,01,前期繰越活動増減差額,00,,00,,00,,大区分,前期繰越活動増減差額,1,1,0
PL-05-00-02-00-00-00,PL,別表第二_事業活動計算書,4,05,繰越・基本金振替等,00,,02,当期末繰越活動増減差額,00,,00,,00,,大区分,当期末繰越活動増減差額,1,1,0
PL-05-00-03-00-00-00,PL,別表第二_事業活動計算書,4,05,繰越・基本金振替等,00,,03,基本金取崩額,00,,00,,00,,大区分,基本金取崩額,1,1,0
PL-05-00-04-00-00-00,PL,別表第二_事業活動計算書,4,05,繰越・基本金振替等,00,,04,その他の積立金取崩額,00,,00,,00,,大区分,その他の積立金取崩額,1,1,0
PL-05-00-05-00-00-00,PL,別表第二_事業活動計算書,4,05,繰越・基本金振替等,00,,05,その他の積立金積立額,00,,00,,00,,大区分,その他の積立金積立額,1,1,0
PL-05-00-06-00-00-00,PL,別表第二_事業活動計算書,4,05,繰越・基本金振替等,00,,06,次期繰越活動増減差額,00,,00,,00,,大区分,次期繰越活動増減差額,1,1,0
BS-06-00-01-00-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,00,,00,,00,,大区分,流動資産,1,1,0
BS-06-00-01-01-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,01,有価証券,00,,00,,中区分,有価証券,1,0,0
BS-06-00-01-02-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,02,事業未収金,00,,00,,中区分,事業未収金,1,0,0
BS-06-00-01-03-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,03,未収金,00,,00,,中区分,未収金,1,0,0
BS-06-00-01-04-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,04,未収補助金,00,,00,,中区分,未収補助金,1,0,0
BS-06-00-01-05-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,05,未収収益,00,,00,,中区分,未収収益,1,0,0
